r-value,Independent Value (X),Dependent Value (Y),Equation
0.16708657932011278,Maternal mortality ratio (deaths per 100000 live births) 2015,2015 GNI per capita rank minus HDI rank,Y = -0.01262755244567885 * X + 4.716174277922243
0.16655283147079825,Income inequality (Palma ratio),Labour force participation rate (Female) 2015,Y = 2.2320421453110284 * X + 50.26333874714356
0.16655283147079725,Labour force participation rate (Female) 2015,Income inequality (Palma ratio),Y = 0.012428011598802045 * X + 1.3156801224812646
0.16188752803646592,2015 Mean years of schooling (Year),Share of seats in parliament(% held by women) 2015,Y = 0.5830579878133376 * X + 16.585027172177245
0.16188752803646558,Share of seats in parliament(% held by women) 2015,2015 Mean years of schooling (Year),Y = 0.044948482452052664 * X + 7.361753667650881
0.16014218845249828,Adolescent birth rate (births per 1000 women ages 15�19) 2015,2015 GNI per capita rank minus HDI rank,Y = -0.06961739453559133 * X + 5.767105209135734
0.16014218845249792,2015 GNI per capita rank minus HDI rank,Adolescent birth rate (births per 1000 women ages 15�19) 2015,Y = -0.36837805685537944 * X + 48.619385908245285
0.14980741229157743,2015 Mean years of schooling (Year),Labour force participation rate (Female) 2015,Y = -0.7656588347196082 * X + 58.911183291846356
0.1498074122915767,Labour force participation rate (Female) 2015,2015 Mean years of schooling (Year),Y = -0.02931104528522451 * X + 9.842674355784771
0.14967166672338666,Labour force participation rate (Female) 2015,Income inequality (Quintile ratio),Y = 0.04794676453556685 * X + 5.695741501966351
0.14967166672338666,Income inequality (Quintile ratio),Labour force participation rate (Female) 2015,Y = 0.467218341774437 * X + 50.830934266680806
0.14884744251074103,2015 Coefficient of human inequality,Labour force participation rate (Female) 2015,Y = 0.23018971842865824 * X + 48.09795098845259
0.14884744251073992,Labour force participation rate (Female) 2015,2015 Coefficient of human inequality,Y = 0.09624913438023451 * X + 15.449671559408882
0.14601889074370947,2015 Gross national income (GNI) per capita (2011 PPP $),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -8.858400500240371e-05 * X + 1.1590989725140106
0.1460188907437087,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Gross national income (GNI) per capita (2011 PPP $),Y = -240.6926222566361 * X + 14465.746755551256
0.14462109827355235,Labour force participation rate (Female) 2015,2015 Expected years of schooling (Years),Y = -0.026590639056815277 * X + 14.344648602161758
0.14462109827355196,2015 Expected years of schooling (Years),Labour force participation rate (Female) 2015,Y = -0.7865648516818392 * X + 62.73829975947172
0.1439448079330306,2010- 2015 Inequality in life expectancy (%),Share of seats in parliament(% held by women) 2015,Y = -0.13316486478344455 * X + 23.753263948224912
0.14394480793303022,Share of seats in parliament(% held by women) 2015,2010- 2015 Inequality in life expectancy (%),Y = -0.15559740750364315 * X + 20.61300642904264
0.13922706202748927,Labour force participation rate (Female) 2015,2015 Inequality-adjusted HDI (IHDI) Overall loss (%),Y = 0.09188885745374042 * X + 16.10400173462529
0.13922706202748847,2015 Inequality-adjusted HDI (IHDI) Overall loss (%),Labour force participation rate (Female) 2015,Y = 0.21095239768939963 * X + 48.40352631589227
0.1234268390041823,Population with at least some secondary education (Male) 2005-2015,Labour force participation rate (Female) 2015,Y = -0.07236658805211614 * X + 56.554834083069196
0.12342683900418185,Labour force participation rate (Female) 2015,Population with at least some secondary education (Male) 2005-2015,Y = -0.2105140645237123 * X + 74.42545178725189
0.12272589178878393,Share of seats in parliament(% held by women) 2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.0911402216915501 * X + -2.2960278765007667
0.12272589178878393,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Share of seats in parliament(% held by women) 2015,Y = 0.16525793152365043 * X + 21.919761204616318
0.12245069020110873,Labour force participation rate  (Male) 2015,2015 Gross national income (GNI) per capita (2011 PPP $),Y = -271.8762454051837 * X + 37123.9595206238
0.12245069020110783,2015 Gross national income (GNI) per capita (2011 PPP $),Labour force participation rate  (Male) 2015,Y = -5.515072311073714e-05 * X + 75.00535615445666
0.11756833786467558,Share of seats in parliament(% held by women) 2015,2015 Inequality in income (%),Y = -0.1089076873827014 * X + 26.556451371735328
0.11756833786467558,2015 Inequality in income (%),Share of seats in parliament(% held by women) 2015,Y = -0.1269177080190029 * X + 24.595363426462754
0.1175576935241645,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank, 2015 Inequality-adjusted education index (Value),Y = 0.0030297021317782532 * X + 0.5333301016553612
0.11755769352416355, 2015 Inequality-adjusted education index (Value),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 4.561442249311114 * X + -2.556026982106816
0.11347044383152208,Population with at least some secondary education (Female) 2005-2015,Labour force participation rate (Female) 2015,Y = -0.060160646378292604 * X + 55.542131913951096
0.11347044383152159,Labour force participation rate (Female) 2015,Population with at least some secondary education (Female) 2005-2015,Y = -0.21401933653372965 * X + 70.65511831608845
0.1124090850750563,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Population with at least some secondary education (Male) 2005-2015,Y = 0.3622098116161988 * X + 63.90473045169117
0.1124090850750558,Population with at least some secondary education (Male) 2005-2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.03488531233052402 * X + -2.244296544805083
0.11124997160409386,Share of seats in parliament(% held by women) 2015,Maternal mortality ratio (deaths per 100000 live births) 2015,Y = -2.3040744771989385 * X + 219.54230360571677
0.11124997160409286,Maternal mortality ratio (deaths per 100000 live births) 2015,Share of seats in parliament(% held by women) 2015,Y = -0.005371595538421097 * X + 22.215671811868432
0.11060606580384716,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Inequality-adjusted income index (Value),Y = 0.0021627386454376057 * X + 0.5137078423306797
0.11060606580384616,2015 Inequality-adjusted income index (Value),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 5.656578902130543 * X + -3.0292997300626507
0.10991633520935044,Labour force participation rate (Female) 2015,2015 GNI per capita rank minus HDI rank,Y = 0.11844337918390772 * X + -3.932321404536237
0.10991633520934943,2015 GNI per capita rank minus HDI rank,Labour force participation rate (Female) 2015,Y = 0.10200317509596744 * X + 52.33212831023186
0.10509968299225174,2015 Inequality in income (%),Labour force participation rate (Female) 2015,Y = 0.15951410819546724 * X + 49.200564554663345
0.10509968299225068,Labour force participation rate (Female) 2015,2015 Inequality in income (%),Y = 0.06924743829891544 * X + 20.29144915151248
0.10256116717725432,Labour force participation rate (Female) 2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.05492284760976513 * X + -2.9829178292657685
0.10256116717725323,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Labour force participation rate (Female) 2015,Y = 0.1915194399150297 * X + 52.92522177509836
0.09885701352602873,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,HDI rank,Y = 0.6315362837854187 * X + 97.2386642576954
0.09885701352602817,HDI rank,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.015474501424855689 * X + -1.6284982599663609
0.09870738707792791,2015 Expected years of schooling (Years),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.29771171038526434 * X + 3.763032239934223
0.09870738707792678,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Expected years of schooling (Years),Y = -0.03272678878215208 * X + 13.055631373624454
0.09775234608650704,2014HDI rank,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.015291720002445539 * X + -1.6118011927377778
0.09775234608650647,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2014HDI rank,Y = 0.6248820383768481 * X + 97.30727692146378
0.09662412070554773,Population with at least some secondary education (Female) 2005-2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.027015326517421927 * X + -1.6190432640282744
0.09662412070554773,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Population with at least some secondary education (Female) 2005-2015,Y = 0.345589778309712 * X + 59.374933178459244
0.08989893202602195,Population with at least some secondary education (Female) 2005-2015,Share of seats in parliament(% held by women) 2015,Y = 0.03372309440313751 * X + 19.721535168154578
0.08989893202602132,Share of seats in parliament(% held by women) 2015,Population with at least some secondary education (Female) 2005-2015,Y = 0.23965232498555628 * X + 53.970132767576374
0.08854552606066567,2015 Inequality-adjusted HDI (IHDI) Value,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 4.0717355395449815 * X + -2.408847774507279
0.0885455260606644,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Inequality-adjusted HDI (IHDI) Value,Y = 0.0019255450431921 * X + 0.5611434709081767
0.08764832850707367,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Human Development Index (HDI) (Value),Y = -0.0015940305369371108 * X + 0.691849357293994
0.08764832850707367,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Human Development Index (HDI) ,Y = -0.0015940305369371108 * X + 0.691849357293994
0.0876483285070724,2015 Human Development Index (HDI) (Value),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -4.819374103613521 * X + 3.2102411548305936
0.0876483285070724,2015 Human Development Index (HDI) ,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -4.819374103613521 * X + 3.2102411548305936
0.08722886913480869,HDI rank,2015 GNI per capita rank minus HDI rank,Y = -0.02776550875764967 * X + 4.875251715321847
0.08722886913480805,2015 GNI per capita rank minus HDI rank,HDI rank,Y = -0.274040561509291 * X + 95.11963142457438
0.08604124309779852,2015 GNI per capita rank minus HDI rank,2014HDI rank,Y = -0.2701984739702888 * X + 95.12702437187963
0.08604124309779852,2014HDI rank,2015 GNI per capita rank minus HDI rank,Y = -0.027398731773105218 * X + 4.841029861441895
0.08496180852501926,Gender Inequality,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -3.8378242466832564 * X + 1.2538123608060165
0.08496180852501926,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Gender Inequality,Y = -0.0018808857425090548 * X + 0.3563189825485677
0.0848395070413038,Share of seats in parliament(% held by women) 2015,Labour force participation rate  (Male) 2015,Y = -0.06379221924410183 * X + 75.33067979752306
0.08483950704130315,Labour force participation rate  (Male) 2015,Share of seats in parliament(% held by women) 2015,Y = -0.11283103237824574 * X + 29.697698212415492
0.08479126197164644,Gender Inequality Index Rank,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.015610059620901057 * X + 1.1259596996456491
0.08479126197164644,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Gender Inequality Index Rank,Y = -0.4605721106354955 * X + 79.41291159038525
0.08307476205767893,Share of seats in parliament(% held by women) 2015,Gini coefficient,Y = -0.061674337175768736 * X + 40.46142779607268
0.08307476205767826,Gini coefficient,Share of seats in parliament(% held by women) 2015,Y = -0.11190093654791243 * X + 26.693060489766207
0.0829476041818996,2015 Human Development Index (HDI) (Value),2015 GNI per capita rank minus HDI rank,Y = 9.26174086082262 * X + -4.216676600200051
0.0829476041818996,2015 Human Development Index (HDI) ,2015 GNI per capita rank minus HDI rank,Y = 9.26174086082262 * X + -4.216676600200051
0.0829476041818996,2015 GNI per capita rank minus HDI rank,2015 Human Development Index (HDI) (Value),Y = 0.0007428738444433233 * X + 0.6966858294732053
0.0829476041818996,2015 GNI per capita rank minus HDI rank,2015 Human Development Index (HDI) ,Y = 0.0007428738444433233 * X + 0.6966858294732053
0.08147021396017648,Population with at least some secondary education (Male) 2005-2015,Share of seats in parliament(% held by women) 2015,Y = 0.0337396236073843 * X + 19.58290793508279
0.08147021396017444,Share of seats in parliament(% held by women) 2015,Population with at least some secondary education (Male) 2005-2015,Y = 0.19672406070540818 * X + 58.98215652216163
0.0775611235770162,2015 Gross national income (GNI) per capita (2011 PPP $),Labour force participation rate (Female) 2015,Y = -6.609551656872784e-05 * X + 53.67722476024779
0.07756112357701547,Labour force participation rate (Female) 2015,2015 Gross national income (GNI) per capita (2011 PPP $),Y = -91.01567251197565 * X + 21769.76579577405
0.07251052181938472,Labour force participation rate (Female) 2015, 2015 Inequality-adjusted education index (Value),Y = -0.001026442189183476 * X + 0.5813624860137139
0.07251052181938243, 2015 Inequality-adjusted education index (Value),Labour force participation rate (Female) 2015,Y = -5.122330151590704 * X + 55.705007372509755
0.0666718619057201,Share of seats in parliament(% held by women) 2015,Adolescent birth rate (births per 1000 women ages 15�19) 2015,Y = -0.2365162273279228 * X + 53.894967724557006
0.0666718619057201,Adolescent birth rate (births per 1000 women ages 15�19) 2015,Share of seats in parliament(% held by women) 2015,Y = -0.018794216448465306 * X + 22.370393777462716
0.06643777046011776,Share of seats in parliament(% held by women) 2015,Income inequality (Quintile ratio),Y = -0.027150668289096 * X + 8.970735491367565
0.06643777046011776,Income inequality (Quintile ratio),Share of seats in parliament(% held by women) 2015,Y = -0.16257343269463984 * X + 23.679310289165905
0.06070499303132395,Share of seats in parliament(% held by women) 2015,2015 GNI per capita rank minus HDI rank,Y = 0.09135969441500401 * X + 0.1563921568353965
0.06070499303132121,2015 GNI per capita rank minus HDI rank,Share of seats in parliament(% held by women) 2015,Y = 0.04033612636873649 * X + 21.371288532519504
0.05516307296047481,Labour force participation rate  (Male) 2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.05607450093011971 * X + 4.029847889798209
0.05516307296047481,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Labour force participation rate  (Male) 2015,Y = -0.05426645922778886 * X + 73.23358789474472
0.052708886643238695,2015 Inequality-adjusted income index (Value),2015 GNI per capita rank minus HDI rank,Y = 4.471800102142682 * X + 2.3003980614678294
0.05270888664323764,2015 GNI per capita rank minus HDI rank,2015 Inequality-adjusted income index (Value),Y = 0.0006212770400533977 * X + 0.5087638138423695
0.05165037290639297,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Mean years of schooling (Year),Y = 0.01912793089263676 * X + 8.331557658028245
0.051650372906390817,2015 Mean years of schooling (Year),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.1394693987730922 * X + -1.2866638672808801
0.04760378414428437,Share of seats in parliament(% held by women) 2015,Income inequality (Palma ratio),Y = -0.004537402230865062 * X + 2.1077470264822717
0.04760378414428437,Income inequality (Palma ratio),Share of seats in parliament(% held by women) 2015,Y = -0.49943120524796986 * X + 23.32152059815583
0.046551431413037234,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Adolescent birth rate (births per 1000 women ages 15�19) 2015,Y = -0.2210649212379316 * X + 50.57306132928971
0.04655143141303604,Adolescent birth rate (births per 1000 women ages 15�19) 2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.009802712047065735 * X + 0.37102403702044773
0.04550972593338154,Labour force participation rate (Female) 2015,Gender Inequality Index Rank,Y = 0.13194601155902855 * X + 73.01544060197008
0.045509725933380325,Gender Inequality Index Rank,Labour force participation rate (Female) 2015,Y = 0.015696837896497732 * X + 50.91815956832008
0.04219144085097902,Maternal mortality ratio (deaths per 100000 live births) 2015,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.0015723291707588848 * X + 0.13826686552894077
0.04219144085097638,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Maternal mortality ratio (deaths per 100000 live births) 2015,Y = -1.1321533138142135 * X + 167.29598083577324
0.03994732910341403,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2010- 2015 Inequality in life expectancy (%),Y = -0.05697848863938823 * X + 17.360238800031183
0.03994732910341403,2010- 2015 Inequality in life expectancy (%),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.028006869620500714 * X + 0.3614054182910432
0.03493383894198961,Labour force participation rate (Female) 2015,Gender Inequality,Y = 0.00041567991174123683 * X + 0.33794194251661475
0.034933838941988024,Gender Inequality,Labour force participation rate (Female) 2015,Y = 2.935848158052751 * X + 51.116511109901765
0.01092064335394122,2015 Inequality in education (%),Labour force participation rate (Female) 2015,Y = -0.011843709754644854 * X + 53.245460102989654
0.010920643353936138,Labour force participation rate (Female) 2015,2015 Inequality in education (%),Y = -0.010069518228206483 * X + 20.771563072289847
0.008922846337549771,2015 Life expectancy at birth (Years),2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = -0.008952086729332995 * X + 0.5107535759550279
0.008922846337531107,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Life expectancy at birth (Years),Y = -0.008893701454255224 * X + 71.01624939842932
0.0011537563076032909,2015 Inequality-adjusted life expectancy index Value,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,Y = 0.05112693824102056 * X + -0.15891704275200147
0.0011537563076032909,2015 Inequality-adjusted HDI (IHDI) Difference from HDI rank,2015 Inequality-adjusted life expectancy index Value,Y = 2.603624748953298e-05 * X + 0.6633921434198251
